,filepath,compound,structure,atom,shift_high-low,shift_low,CN(X),no_CH,no_CC,no_CN,no_CO,no_CYH,no_CYC,no_CYN,no_CYO,shielding_dia,shielding_para,span,skew,asymmetry,anisotropy,at_charge_mull,at_charge_loew,orb_charge_mull_s,orb_charge_mull_p,orb_charge_mull_d,orb_stdev_mull_p,orb_charge_loew_s,orb_charge_loew_p,orb_charge_loew_d,orb_stdev_loew_p,BO_loew_sum,BO_loew_av,BO_mayer_sum,BO_mayer_av,mayer_VA
775,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_03.xyz,15,3,1,-10.64283848,169.1645,3.178511404,1,1,1,0,1,2,0,0,252.683,-236.46,245.812,0.008941793,0.98811304,184.9085,0.108,-0.048293,3.060638,2.727989,0.097222,0.010323996,2.790685,2.908238,0.319103,0.097192505,4.1394,1.3798,3.9251,1.308366667,3.9485
776,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_03.xyz,15,3,2,-7.312686602,130.6965,3.140571448,1,2,0,0,2,1,1,0,256.654,-201.962,191.455,0.62562482,0.309774341,173.536,-0.073288,-0.052881,3.083375,2.912119,0.073252,0.008540019,2.784266,3.000618,0.245961,0.077322204,3.9268,1.308933333,3.8092,1.269733333,3.8614
777,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_03.xyz,15,3,3,-7.890429923,139.3155,3.15416623,1,2,0,0,2,2,0,0,253.454,-207.383,244.595,0.248561908,0.693942224,198.6455,0.027853,-0.023334,3.046992,2.840732,0.079722,0.02013228,2.776439,2.964384,0.25906,0.107726672,3.9341,1.311366667,3.845,1.281666667,3.8626
778,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_03.xyz,15,3,4,-6.935430928,130.1655,3.134451572,1,2,0,0,2,1,1,0,257.371,-202.149,173.521,0.869825554,0.100914972,167.874,-0.077187,-0.06204,3.073492,2.923321,0.07569,0.008227103,2.782585,3.002929,0.253432,0.077969792,3.9502,1.316733333,3.8242,1.274733333,3.8765
779,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_03.xyz,15,3,5,-10.51830342,168.9715,3.186209284,1,1,1,0,1,2,0,0,252.631,-236.216,243.316,0.031596771,0.958310061,184.409,0.107784,-0.047521,3.062357,2.726022,0.097639,0.012253313,2.789407,2.906725,0.320839,0.099573763,4.1366,1.378866667,3.9184,1.306133333,3.9407
780,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_04.xyz,15,4,1,-9.266100208,161.0945,3.177579655,1,1,1,0,1,2,0,0,252.929,-228.636,223.976,0.042067007,0.944686285,170.3375,0.10914,-0.064301,3.041244,2.740313,0.102701,0.009279172,2.782491,2.913929,0.335149,0.098785798,4.1581,1.386033333,3.9496,1.316533333,3.9626
781,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_04.xyz,15,4,2,-7.843754691,135.2905,3.119510509,1,2,0,0,2,1,1,0,256.357,-206.26,221.164,0.289459406,0.648015835,181.8775,-0.084644,-0.04663,3.096323,2.912469,0.071432,0.005497145,2.790731,2.995425,0.23947,0.079341843,3.9311,1.310366667,3.8104,1.270133333,3.87
782,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_04.xyz,15,4,3,-10.55978783,155.8595,3.127460323,1,2,0,0,2,2,0,0,252.509,-222.981,283.83,0.205073459,0.744063951,227.424,0.056432,0.023477,3.077966,2.794181,0.067402,0.009211564,2.792933,2.945304,0.21984,0.102907257,3.8485,1.282833333,3.7995,1.2665,3.8165
783,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_04.xyz,15,4,4,-8.522193528,137.3015,3.129637851,1,2,0,0,2,1,1,0,256.188,-208.102,236.711,0.150195808,0.809287019,186.4215,-0.098609,-0.035609,3.11338,2.91156,0.06933,0.008083376,2.79715,2.988037,0.230366,0.07536315,3.8865,1.2955,3.7892,1.263066667,3.86
784,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_04.xyz,15,4,5,-8.058371058,154.1825,3.172532559,1,1,1,0,1,2,0,0,252.011,-220.805,220.086,0.10925729,0.859442587,171.076,0.13344,-0.081043,3.010502,2.742663,0.106439,0.008231458,2.76692,2.923961,0.354343,0.103507293,4.2215,1.407166667,3.9714,1.3238,3.977
785,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_05.xyz,15,5,1,-9.865208396,165.7655,3.147509161,1,1,1,0,1,2,0,0,251.865,-232.243,264.016,-0.000666626,1.000889033,197.968,0.159874,-0.020177,3.026262,2.714192,0.093527,0.00780269,2.769534,2.901593,0.317841,0.096126388,4.1346,1.3782,3.9406,1.313533333,3.9719
786,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_05.xyz,15,5,2,-9.159169034,141.8165,3.165582395,1,2,0,0,2,1,1,0,255.259,-211.689,254.967,0.160205046,0.79722196,201.437,-0.071125,-0.01791,3.108403,2.891039,0.067473,0.005019787,2.791834,2.978378,0.228323,0.080613487,3.8466,1.2822,3.7951,1.265033333,3.8463
787,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_05.xyz,15,5,3,-7.869709791,140.2795,3.122985795,1,2,0,0,2,2,0,0,254.199,-209.091,254.818,0.148992614,0.810742504,200.605,0.003595,-0.019826,3.064109,2.850111,0.077571,0.014266878,2.777933,2.967213,0.251754,0.100168863,3.9326,1.310866667,3.8481,1.2827,3.857
788,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_05.xyz,15,5,4,-6.278027802,122.7395,3.16651162,1,2,0,0,2,1,1,0,254.976,-192.328,192.182,0.733939703,0.213763733,179.399,-0.03274,-0.051186,3.046187,2.906349,0.075435,0.002733596,2.76579,2.998062,0.26312,0.087839765,3.9538,1.317933333,3.8232,1.2744,3.8605
789,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_05.xyz,15,5,5,-9.15845315,159.8305,3.174888722,1,1,1,0,1,2,0,0,252.731,-227.174,236.032,0.021573346,0.97144091,178.297,0.11316,-0.046601,3.046083,2.735638,0.09867,0.011160661,2.772816,2.911805,0.329079,0.095382651,4.1282,1.376066667,3.9337,1.311233333,3.9613
790,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_06.xyz,15,6,1,-7.375285583,152.0115,3.231030603,1,1,1,0,1,2,0,0,252.79,-219.414,200.592,0.181014198,0.772381779,159.5215,0.093067,-0.106039,3.01578,2.768034,0.11545,0.029755801,2.763054,2.919974,0.382895,0.105794534,4.2718,1.423933333,3.9855,1.3285,4.0113
791,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_06.xyz,15,6,2,-7.079851236,129.1215,3.178636884,1,2,0,0,2,1,1,0,257.796,-201.529,169.925,0.875627483,0.096272811,164.6415,-0.037763,-0.045422,3.061708,2.895617,0.075842,0.005733081,2.779263,2.990694,0.251833,0.085853767,3.8884,1.296133333,3.7596,1.2532,3.8227
792,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_06.xyz,15,6,3,-6.982673619,135.2395,3.150046797,1,2,0,0,2,2,0,0,254.752,-204.604,226.244,0.177259949,0.776839223,179.709,-0.044583,-0.051609,3.070324,2.883149,0.086044,0.026658183,2.771295,2.973342,0.280202,0.108627902,4.0025,1.334166667,3.8816,1.293866667,3.9131
793,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_06.xyz,15,6,4,-8.509718215,138.2645,3.181692612,1,2,0,0,2,1,1,0,256.069,-208.946,235.723,0.096507341,0.875333942,182.4795,-0.027785,-0.049186,3.051477,2.896506,0.075106,0.002949476,2.778057,2.992857,0.255131,0.082419844,3.9397,1.313233333,3.8412,1.2804,3.8518
794,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_06.xyz,15,6,5,-12.23910599,172.2355,3.19933333,1,1,1,0,1,2,0,0,254.285,-241.133,269.065,-0.07209782,1.098497581,196.949,0.103077,0.003304,3.086044,2.718764,0.086536,0.017106847,2.791653,2.89055,0.287138,0.083038918,3.9852,1.3284,3.83,1.276666667,3.9309
795,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_07.xyz,15,7,1,-9.352713509,162.5655,3.249062659,1,1,1,0,1,2,0,0,251.514,-228.692,206.329,0.199424221,0.750674863,165.0335,0.088345,-0.084398,3.047899,2.743585,0.112785,0.040786379,2.788722,2.893094,0.365808,0.110309825,4.2502,1.416733333,3.9569,1.318966667,3.9593
796,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_07.xyz,15,7,2,-6.706614703,123.4625,3.11742141,1,2,0,0,2,1,1,0,256.129,-194.204,204.933,0.188163937,0.763921881,163.34,-0.034194,-0.049724,3.062318,2.896591,0.070949,0.030647352,2.775358,3.01057,0.240696,0.079110238,3.9352,1.311733333,3.7933,1.264433333,3.8539
797,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_07.xyz,15,7,3,-9.077131685,142.4115,3.188065405,1,2,0,0,2,2,0,0,254.496,-211.52,233.352,0.30098735,0.635275973,192.573,-0.027505,-0.021253,3.074385,2.864273,0.083854,0.032471703,2.786696,2.944696,0.26609,0.106222449,3.9227,1.307566667,3.8391,1.2797,3.8607
798,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_07.xyz,15,7,4,-6.304411773,120.5955,3.127969091,1,2,0,0,2,1,1,0,257.101,-192.309,214.699,0.063684507,0.916852395,164.4425,-0.02703,-0.057751,3.033797,2.914834,0.073792,0.021866224,2.755712,3.015113,0.261363,0.086700988,3.9899,1.329966667,3.8428,1.280933333,3.8581
799,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_07.xyz,15,7,5,-11.30798856,162.5235,3.268365421,1,1,1,0,1,2,0,0,252.106,-229.242,228.905,0.080622966,0.895316023,176.2925,0.094174,-0.003054,3.078246,2.733494,0.088498,0.02313071,2.773388,2.894895,0.305725,0.105167477,4.0375,1.345833333,3.8534,1.284466667,3.8951
800,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_08.xyz,15,8,1,-9.476814443,159.0285,3.26247402,1,1,1,0,1,2,0,0,251.188,-224.829,230.323,0.221033071,0.72551282,185.4695,0.13743,-0.031306,3.040593,2.718386,0.097091,0.002185019,2.768463,2.901219,0.328308,0.100084414,4.0811,1.360366667,3.8826,1.2942,3.913
801,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_08.xyz,15,8,2,-6.286099416,120.7225,3.187038978,1,2,0,0,2,1,1,0,255.134,-190.47,193.678,0.513584403,0.415315707,170.126,-0.086704,-0.048206,3.083084,2.921974,0.076749,0.015172885,2.761472,2.990939,0.270422,0.078616559,3.9381,1.3127,3.8251,1.275033333,3.8579
802,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_08.xyz,15,8,3,-6.826592619,139.0185,3.116467931,1,2,0,0,2,2,0,0,252.828,-206.459,281.767,0.17082554,0.784503388,223.3585,0.101488,0.021714,2.996314,2.824502,0.073004,0.020359248,2.729026,2.955737,0.267025,0.126123003,3.9968,1.332266667,3.8621,1.287366667,3.8729
803,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_08.xyz,15,8,4,-12.39527395,158.3785,3.170461976,1,2,0,0,2,1,1,0,256.927,-229.918,261.985,0.000629807,0.999160434,196.53,-0.111149,-0.018967,3.151717,2.890363,0.065174,0.021155559,2.830783,2.967736,0.203669,0.060024191,3.7506,1.2502,3.7639,1.254633333,3.846
804,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_08.xyz,15,8,5,-11.43793561,170.9515,3.21839706,1,1,1,0,1,2,0,0,252.74,-238.304,215.491,0.052628648,0.931038257,164.4535,0.081413,-0.062238,3.073865,2.741073,0.097273,0.006250498,2.8051,2.909793,0.31796,0.087401858,4.1501,1.383366667,3.9466,1.315533333,3.9667
805,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_09.xyz,15,9,1,-9.472505585,157.9245,3.31905187,1,1,1,0,1,2,0,0,253.831,-226.368,245.491,0.048062862,0.936926679,187.068,0.124398,-0.055834,3.015481,2.748699,0.104171,0.014903785,2.775645,2.899973,0.345353,0.097557721,4.1219,1.373966667,3.9194,1.306466667,3.9886
806,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_09.xyz,15,9,2,-11.80975842,160.6835,3.133047471,1,2,0,0,2,1,1,0,258.768,-234.064,245.286,-0.121637599,1.169037225,176.5055,-0.151941,-0.044757,3.174749,2.905657,0.067434,0.015139165,2.830983,2.988184,0.208513,0.059291274,3.8295,1.2765,3.7714,1.257133333,3.8278
807,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_09.xyz,15,9,3,-9.308517737,153.6805,3.159781455,1,2,0,0,2,2,0,0,253.108,-221.401,254.352,0.250786312,0.691414584,206.711,0.02408,-0.014313,3.071028,2.823614,0.076815,0.019485112,2.799632,2.948437,0.245538,0.104225523,3.9184,1.306133333,3.8162,1.272066667,3.8266
808,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_09.xyz,15,9,4,-6.526684031,124.8355,3.118537035,1,2,0,0,2,1,1,0,256.226,-195.674,180.938,0.973151024,0.020272808,179.7235,-0.015754,-0.019932,3.066255,2.876605,0.068657,0.020279584,2.758383,2.997341,0.241744,0.087951652,3.9186,1.3062,3.7626,1.2542,3.8552
809,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_09.xyz,15,9,5,-8.196596577,152.9645,3.361407168,1,1,1,0,1,2,0,0,252.991,-220.568,175.914,0.355810225,0.575887548,147.5835,0.042744,-0.09636,3.022844,2.804618,0.121099,0.039357883,2.767882,2.897141,0.38879,0.099883945,4.1955,1.3985,3.9566,1.318866667,3.9634
810,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_00.xyz,16,0,1,-0.413347348,23.0815,4.053934576,3,1,0,0,1,2,0,0,241.811,-79.505,37.854,0.613990595,0.320429227,34.201,-0.06647,-0.039175,3.055352,2.964842,0.045026,0.030770733,2.752833,3.082718,0.187705,0.033996082,3.877,0.96925,3.9646,0.99115,3.9244
811,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_00.xyz,16,0,2,-0.914011393,24.0115,4.013420944,1,3,0,0,6,0,1,0,242.275,-80.899,18.973,-0.162388658,1.228908949,13.4595,-0.010926,-0.091154,3.000408,2.897687,0.109112,0.052574616,2.753053,3.012522,0.300495,0.0405009,4.0807,1.020175,3.8959,0.973975,3.9106
812,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_00.xyz,16,0,6,-0.413890903,23.0625,4.05385553,3,1,0,0,1,2,0,0,241.811,-79.486,37.822,0.615144625,0.319369277,34.183,-0.066464,-0.03919,3.055343,2.964847,0.045023,0.030773618,2.752838,3.082739,0.187694,0.034000034,3.877,0.96925,3.9645,0.991125,3.9243
813,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_00.xyz,16,0,11,-8.616695875,132.3995,2.10134189,0,1,1,0,1,2,0,0,266.083,-213.095,366.392,0.964688094,0.026719812,363.1575,-0.04064,-0.081273,3.089138,2.866914,0.073988,0.053612856,2.853159,2.921644,0.271813,0.168356954,4.4518,2.2259,4.0314,2.0157,3.9693
814,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_01.xyz,16,1,1,-0.554496069,23.9705,4.051703812,3,1,0,0,1,2,0,0,242.222,-80.805,40.946,0.493088458,0.435355315,35.757,-0.063211,-0.030684,3.059632,2.958612,0.043793,0.030847279,2.752714,3.077815,0.184505,0.040964205,3.8675,0.966875,3.962,0.9905,3.9225
815,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_01.xyz,16,1,2,-0.854247974,23.8675,4.014746497,1,3,0,0,6,0,1,0,242.005,-80.485,21.047,-0.302038295,1.447802198,14.196,-0.014125,-0.092352,2.996436,2.904087,0.109826,0.051168252,2.750769,3.01339,0.302792,0.039742055,4.0797,1.019925,3.8983,0.974575,3.9152
816,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_01.xyz,16,1,6,-0.040189123,20.0415,4.061229757,3,1,0,0,1,2,0,0,241.227,-75.881,36.648,0.547096704,0.383048448,32.4985,-0.054531,-0.042214,3.037847,2.969033,0.046319,0.026641181,2.743694,3.08622,0.19538,0.034432934,3.8895,0.972375,3.9686,0.99215,3.9236
817,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_01.xyz,16,1,11,-8.699002819,132.1825,2.095473966,0,1,1,0,1,2,0,0,265.98,-212.774,365.432,0.965082423,0.026418803,362.242,-0.038897,-0.079798,3.088319,2.866154,0.07382,0.054248496,2.853019,2.921218,0.270879,0.167597374,4.4526,2.2263,4.0312,2.0156,3.969
818,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_02.xyz,16,2,1,-0.02413576,19.3415,4.055033146,3,1,0,0,1,2,0,0,241.71,-75.664,36.416,0.403064587,0.526233397,30.9815,-0.045312,-0.031603,3.043078,2.95587,0.045098,0.028360589,2.741462,3.081065,0.192194,0.038261219,3.8854,0.97135,3.9637,0.990925,3.9276
819,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_02.xyz,16,2,2,-1.016800489,25.0665,4.015556709,1,3,0,0,6,0,1,0,242.278,-81.956,24.703,-0.303566368,1.450322774,16.6525,0.008901,-0.089195,2.990646,2.885955,0.110705,0.056764539,2.749339,3.009138,0.305187,0.044259081,4.0831,1.020775,3.8801,0.970025,3.8913
820,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_02.xyz,16,2,6,-0.465732523,23.6205,4.057734632,3,1,0,0,1,2,0,0,241.179,-79.413,38.212,0.632523815,0.303488322,34.7015,-0.069833,-0.03963,3.055038,2.968429,0.04511,0.033346138,2.754699,3.082102,0.187073,0.034190592,3.8702,0.96755,3.9632,0.9908,3.9255
821,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_02.xyz,16,2,11,-10.15252003,140.2515,2.104052142,0,1,1,0,1,2,0,0,265.428,-220.292,378.184,0.964800203,0.026634228,374.856,-0.023975,-0.066779,3.104646,2.837543,0.071824,0.041940478,2.868929,2.90328,0.262683,0.160127892,4.4116,2.2058,3.9954,1.9977,3.9379
822,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_03.xyz,16,3,1,-0.234057891,21.4245,4.060591352,3,1,0,0,1,2,0,0,241.55,-77.587,42.144,0.559272969,0.371475047,37.5005,-0.048836,-0.03122,3.0408,2.96327,0.043597,0.027732468,2.742352,3.083085,0.189301,0.04326323,3.8809,0.970225,3.9718,0.99295,3.9248
823,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_03.xyz,16,3,2,-0.972704773,24.8115,4.014081876,1,3,0,0,6,0,1,0,242.287,-81.711,14.123,-0.138993132,1.194327575,10.1015,-0.064008,-0.092898,3.031807,2.916443,0.11194,0.050236901,2.754928,3.00798,0.30455,0.036810791,4.0795,1.019875,3.9461,0.986525,3.97
824,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_03.xyz,16,3,6,-0.163198572,21.9665,4.071857473,3,1,0,0,1,2,0,0,241.318,-77.898,34.361,0.826780361,0.135795334,32.873,-0.080644,-0.059159,3.04302,2.987479,0.04867,0.026605501,2.752453,3.091229,0.198737,0.028542507,3.8989,0.974725,3.98,0.995,3.924
825,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_03.xyz,16,3,11,-6.232239694,120.2145,2.109681628,0,1,1,0,1,2,0,0,268.443,-203.271,346.906,0.959608655,0.030602528,343.403,-0.093827,-0.108106,3.104251,2.900273,0.077841,0.073105554,2.830726,2.954882,0.281277,0.180926098,4.513,2.2565,4.0761,2.03805,3.9917
826,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_04.xyz,16,4,1,-1.347636892,31.2745,4.015538107,3,1,0,0,1,2,0,0,243.99,-89.877,47.987,0.611978244,0.322279147,43.332,-0.105193,-0.03352,3.091201,2.968077,0.044606,0.040491798,2.772407,3.071276,0.175787,0.035438002,3.8457,0.961425,3.9542,0.98855,3.9031
827,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_04.xyz,16,4,2,-0.620264749,22.1475,4.012386953,1,3,0,0,6,0,1,0,240.183,-76.943,29.023,0.360645006,0.57074311,24.384,0.022828,-0.091551,2.973959,2.894076,0.105386,0.047335126,2.741537,3.023613,0.300803,0.051375547,4.0995,1.024875,3.9098,0.97745,3.9338
828,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_04.xyz,16,4,6,-1.077697386,27.6815,4.029048653,3,1,0,0,1,2,0,0,240.617,-82.911,39.123,0.533829205,0.395749852,34.5635,-0.113951,-0.064371,3.071916,2.989508,0.050898,0.033225068,2.769339,3.085698,0.193748,0.019285766,3.8925,0.973125,3.9626,0.99065,3.9174
829,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_04.xyz,16,4,11,-8.686099674,129.4035,2.082775172,0,1,1,0,1,2,0,0,265.009,-209.025,360.322,0.967717764,0.024408669,357.414,-0.03366,-0.074065,3.083523,2.866885,0.072603,0.050462032,2.851776,2.921086,0.266165,0.163136655,4.4536,2.2268,4.0276,2.0138,3.9709
830,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_05.xyz,16,5,1,-1.686530592,34.2515,4.01729611,3,1,0,0,1,2,0,0,242.559,-91.424,41.347,0.644859361,0.292308101,37.676,-0.090532,-0.027642,3.100396,2.947347,0.041709,0.036212731,2.776363,3.068387,0.169389,0.021627951,3.8496,0.9624,3.9432,0.9858,3.9145
831,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_05.xyz,16,5,2,-1.587449739,30.8245,4.003484832,1,3,0,0,6,0,1,0,243.718,-89.155,22.143,0.010251547,0.98637782,16.664,-0.015381,-0.075655,3.020819,2.881777,0.108992,0.06160843,2.764895,2.993243,0.293453,0.04441884,4.0532,1.0133,3.8648,0.9662,3.8827
832,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_05.xyz,16,5,6,0.750295211,12.7915,4.065628472,3,1,0,0,1,2,0,0,240.373,-67.777,31.07,0.870743482,0.100179605,30.066,0.010599,-0.016506,3.002574,2.941395,0.044225,0.024309841,2.710875,3.082429,0.203839,0.034697242,3.9081,0.977025,3.9695,0.992375,3.9327
833,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_05.xyz,16,5,11,-11.36330106,146.5315,2.107182732,0,1,1,0,1,2,0,0,265.236,-226.38,387.873,0.967355294,0.024684988,384.7075,-0.011329,-0.064143,3.116536,2.814889,0.070446,0.032407083,2.882384,2.895095,0.256483,0.152163361,4.3928,2.1964,3.9721,1.98605,3.9175
834,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_06.xyz,16,6,1,0.324160619,18.3145,4.09441563,3,1,0,0,1,2,0,0,240.285,-73.212,33.74,0.479253112,0.4490161,29.3475,-0.060795,-0.04293,3.024811,2.982833,0.051411,0.029102363,2.731974,3.079304,0.212603,0.023953444,3.8871,0.971775,3.9611,0.990275,3.927
835,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/016/016_06.xyz,16,6,2,-0.318737674,16.2495,4.02248594,1,3,0,0,6,0,1,0,240.894,-71.756,23.124,0.226690884,0.718980352,18.6535,0.087762,-0.135135,2.893088,2.892179,0.122687,0.041190943,2.719266,3.031843,0.352433,0.014868455,4.1714,1.04285,3.8674,0.96685,3.8691
