,filepath,compound,structure,atom,shift_high-low,shift_low,CN(X),no_HCH,no_HYH,no_HYC,no_HYN,no_HYO,dist_HC,shift_low_neighbor_C,shielding_dia,shielding_para,span,skew,asymmetry,anisotropy,at_charge_mull,at_charge_loew,orb_charge_mull_s,orb_charge_mull_p,orb_charge_loew_s,orb_charge_loew_p,BO_loew,BO_mayer,mayer_VA
3185,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_00.xyz,51,0,12,-0.066917913,3.4455,4.041778217,3,2,0,0,1,1.09780346,49.4205,31.054,-3.068,9.591,0.3410489,0.591686431,8.011,0.040154,0.026007,0.91631,0.041297,0.834918,0.121391,0.9487,0.9954,1.0082
3186,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_00.xyz,51,0,13,-0.035558156,3.0915,4.041778217,3,2,0,0,1,1.092658814,49.4205,29.085,-0.746,9.759,0.668408648,0.271173184,8.95,0.047537,0.034502,0.909025,0.041141,0.831926,0.115699,0.9592,1.0009,1.023
3187,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_00.xyz,51,0,14,-0.019224893,1.1935,4.029481797,3,2,1,0,0,1.09292814,20.1345,28.973,1.264,9.786,0.579603515,0.352326577,8.7575,0.042324,0.038128,0.911376,0.044027,0.81969,0.123632,0.947,0.9951,1.026
3188,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_00.xyz,51,0,15,-0.0510757,1.5565,4.029481797,3,2,1,0,0,1.093466792,20.1345,30.684,-0.81,7.262,0.27788488,0.660897328,5.951,0.030083,0.03521,0.922513,0.045115,0.821576,0.124658,0.9425,0.9915,1.0286
3189,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_00.xyz,51,0,16,0.010889254,0.9495,4.029481797,3,2,1,0,0,1.093580306,20.1345,29.451,1.03,10.417,0.657866948,0.280600462,9.526,0.045432,0.038156,0.910939,0.041413,0.820619,0.122764,0.9478,0.9976,1.0104
3190,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_01.xyz,51,1,4,-0.017891276,3.0875,4.044003995,3,2,0,0,1,1.104554095,60.3175,29.455,-1.113,9.686,0.749741896,0.200220264,9.08,0.016447,0.023806,0.940433,0.040883,0.842899,0.116153,0.9535,0.9908,1.0114
3191,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_01.xyz,51,1,5,-0.086917913,4.0335,4.044003995,3,2,0,0,1,1.112609489,60.3175,30.299,-2.902,9.924,0.281136638,0.65726921,8.1405,0.037607,0.02876,0.919794,0.040402,0.838419,0.116185,0.9461,0.9961,1.004
3192,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_01.xyz,51,1,6,-0.054531853,3.5015,4.044003995,3,2,0,0,1,1.090872683,60.3175,28.987,-1.058,9.5,0.726736842,0.219975144,8.851,0.046156,0.032863,0.910718,0.040832,0.83363,0.115601,0.9642,0.9985,1.0169
3193,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_01.xyz,51,1,8,-0.123794159,5.0645,4.11841448,1,0,1,0,2,1.123360111,109.2985,31.055,-4.69,5.849,0.687809882,0.253963839,5.3925,-0.006121,0.036901,0.966132,0.03767,0.836566,0.110287,0.8835,0.9874,1.0139
3194,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_01.xyz,51,1,11,-0.066373731,3.1405,4.043175686,3,2,0,0,1,1.102912359,48.1575,29.829,-1.539,10.148,0.460386283,0.467820936,8.779,0.02716,0.023825,0.930226,0.040392,0.841693,0.11732,0.951,0.9923,0.9974
3195,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_01.xyz,51,1,12,-0.074330138,2.8755,4.043175686,3,2,0,0,1,1.072450232,48.1575,31.745,-3.189,9.747,0.392223248,0.537503024,8.266,0.033285,0.016878,0.921658,0.042695,0.834615,0.128845,0.9612,0.9969,1.0096
3196,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_01.xyz,51,1,13,-0.036321413,3.1015,4.043175686,3,2,0,0,1,1.096016604,48.1575,29.006,-0.677,10.011,0.63659974,0.29978575,9.1015,0.044281,0.036587,0.912295,0.041119,0.83082,0.114893,0.9527,1.0007,1.0235
3197,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_01.xyz,51,1,14,-0.023874011,0.6425,4.029014684,3,2,1,0,0,1.069364475,18.6745,29.606,1.182,9.924,0.600564289,0.332810926,8.933,0.037776,0.029692,0.91434,0.045495,0.818218,0.131563,0.9581,0.9964,1.0283
3198,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_01.xyz,51,1,15,-0.042663399,1.8535,4.029014684,3,2,1,0,0,1.114089132,18.6745,30.223,-0.647,7.356,0.297172376,0.639482147,6.0635,0.029319,0.043734,0.924384,0.044082,0.820738,0.11844,0.9267,0.9878,1.0268
3199,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_01.xyz,51,1,16,0.007020878,0.7145,4.029014684,3,2,1,0,0,1.081892503,18.6745,29.745,0.971,10.525,0.676769596,0.26373456,9.6745,0.046636,0.035781,0.909021,0.042075,0.818882,0.125976,0.9516,0.9979,1.0108
3200,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_02.xyz,51,2,4,0.000477027,3.6885,4.043317027,3,2,0,0,1,1.144530947,60.1225,28.441,-0.699,9.727,0.705561838,0.238375319,9.011,0.01456,0.033427,0.944896,0.038472,0.846847,0.105091,0.9319,0.9884,1.008
3201,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_02.xyz,51,2,5,-0.097847691,3.4245,4.043317027,3,2,0,0,1,1.081213106,60.1225,31.013,-3.007,9.826,0.39222471,0.5375015,8.333,0.032998,0.017803,0.922754,0.041928,0.838249,0.125082,0.9634,0.9957,1.0032
3202,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_02.xyz,51,2,6,-0.073014381,3.2575,4.043317027,3,2,0,0,1,1.076995926,60.1225,29.241,-1.068,9.721,0.742413332,0.206487081,9.095,0.043469,0.027614,0.912371,0.041792,0.833201,0.120157,0.9698,0.9998,1.0193
3203,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_02.xyz,51,2,8,-0.109223781,4.8625,4.112925514,1,0,1,0,2,1.104911122,112.8245,31.412,-4.844,5.147,0.670099087,0.26966649,4.7225,0.007342,0.035117,0.951895,0.038393,0.833231,0.11433,0.8999,0.9879,1.0117
3204,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_02.xyz,51,2,11,-0.075610611,2.9425,4.040936768,3,2,0,0,1,1.088052885,47.4025,30.315,-1.827,10.377,0.462079599,0.466124812,8.9815,0.022387,0.01873,0.934082,0.041224,0.841335,0.121661,0.9571,0.9939,0.9995
3205,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_02.xyz,51,2,12,-0.061698519,3.4385,4.040936768,3,2,0,0,1,1.097798384,47.4025,31.052,-3.06,9.776,0.336333879,0.596762325,8.154,0.033974,0.025674,0.922341,0.041424,0.835679,0.12097,0.9444,0.9957,1.0095
3206,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_02.xyz,51,2,13,-0.032031792,3.1385,4.040936768,3,2,0,0,1,1.092388035,47.4025,29.173,-0.881,9.985,0.636654982,0.299735625,9.078,0.042404,0.035855,0.914058,0.041223,0.831016,0.115223,0.9534,0.9992,1.0225
3207,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_02.xyz,51,2,14,-0.017917831,0.9195,4.023423471,3,2,1,0,0,1.079672239,21.2965,29.411,1.101,9.652,0.556775798,0.373842121,8.5825,0.040128,0.03066,0.912927,0.044623,0.821603,0.128191,0.9586,0.9972,1.0273
3208,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_02.xyz,51,2,15,-0.071724691,0.9465,4.023423471,3,2,1,0,0,1.060791305,21.2965,31.697,-1.213,6.982,0.260670295,0.680224897,5.6915,0.02662,0.021256,0.923902,0.047044,0.821747,0.135683,0.9648,0.9975,1.0323
3209,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_02.xyz,51,2,16,0.024126067,1.5205,4.023423471,3,2,1,0,0,1.124522831,21.2965,28.806,1.104,10.186,0.650107991,0.287573964,9.295,0.04626,0.047519,0.911815,0.039839,0.822925,0.11333,0.9331,0.9957,1.0096
3210,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_03.xyz,51,3,4,-0.05967193,2.1595,4.026676255,3,2,0,0,1,1.056731541,57.9505,30.752,-1.481,10.06,0.763817097,0.188252694,9.466,0.003624,0.003667,0.950249,0.043645,0.842876,0.132428,0.9831,0.9919,1.0077
3211,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_03.xyz,51,3,5,-0.059988135,4.6035,4.026676255,3,2,0,0,1,1.157224465,57.9505,29.016,-2.189,10.001,0.273072693,0.666279709,8.1835,0.035637,0.035257,0.925375,0.037017,0.846719,0.104118,0.9269,0.9912,0.9996
3212,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_03.xyz,51,3,6,-0.057777641,3.5615,4.026676255,3,2,0,0,1,1.101514943,57.9505,28.584,-0.715,9.724,0.721925134,0.224137931,9.048,0.043464,0.034967,0.913666,0.04059,0.834355,0.113444,0.9562,0.9979,1.0164
3213,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_03.xyz,51,3,8,-0.139136211,4.1535,4.11618023,1,0,1,0,2,1.065888093,104.9795,32.376,-5.099,5.744,0.592270195,0.340505961,5.1585,-0.016202,0.02813,0.972804,0.040783,0.826449,0.125028,0.9022,0.9948,1.0149
3214,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_03.xyz,51,3,11,-0.096908621,1.8855,4.038641709,3,2,0,0,1,1.039129018,47.1955,31.841,-2.295,10.346,0.431084477,0.497436475,8.8745,0.018472,0.003115,0.934803,0.044208,0.836317,0.13798,0.9859,0.9945,1.0023
3215,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_03.xyz,51,3,12,-0.057444283,4.0275,4.038641709,3,2,0,0,1,1.126953197,47.1955,30.391,-2.988,10.415,0.244743159,0.698289637,8.4485,0.04403,0.039694,0.913404,0.040405,0.831062,0.113429,0.9248,1.0005,1.0121
3216,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_03.xyz,51,3,13,-0.02348793,2.8455,4.038641709,3,2,0,0,1,1.085158678,47.1955,29.537,-0.952,9.585,0.706624935,0.237446521,8.882,0.043888,0.035511,0.911948,0.041835,0.829196,0.116963,0.9586,0.9991,1.0229
3217,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_03.xyz,51,3,14,-0.021540316,-0.0945,4.045035,3,2,1,0,0,1.043262262,13.8965,30.354,1.171,10.327,0.599690133,0.333620272,9.2935,0.032392,0.023018,0.918304,0.046792,0.814521,0.139439,0.964,0.997,1.0351
3218,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_03.xyz,51,3,15,-0.041944134,1.2545,4.045035,3,2,1,0,0,1.094249534,13.8965,30.813,-0.638,7.494,0.299172671,0.637275522,6.181,0.023833,0.041469,0.928271,0.04557,0.816372,0.123586,0.926,0.9883,1.0304
3219,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_03.xyz,51,3,16,0.009196234,0.1115,4.045035,3,2,1,0,0,1.071914767,13.8965,29.986,1.333,10.902,0.714364337,0.230700845,10.1235,0.032904,0.033398,0.921879,0.042889,0.815777,0.130439,0.9452,0.9966,1.0118
3220,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_04.xyz,51,4,4,-0.030864715,3.3335,4.014049261,3,2,0,0,1,1.104220273,63.3315,29.834,-1.737,9.316,0.640403607,0.296337796,8.4785,0.012201,0.016912,0.944522,0.041039,0.84782,0.118078,0.9593,0.9874,1.0073
3221,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_04.xyz,51,4,5,-0.076505606,4.7305,4.014049261,3,2,0,0,1,1.150205401,63.3315,29.571,-2.871,9.634,0.284201785,0.653855879,7.91,0.035388,0.031636,0.925305,0.037299,0.847402,0.106632,0.9359,0.9918,0.9983
3222,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_04.xyz,51,4,6,-0.059014381,4.2255,4.014049261,3,2,0,0,1,1.109952208,63.3315,28.445,-1.24,9.981,0.678388939,0.262297761,9.1785,0.056453,0.037944,0.9023,0.039073,0.835167,0.110302,0.9576,0.9972,1.0136
3223,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_04.xyz,51,4,8,-0.113276604,6.0695,4.067642697,1,0,1,0,2,1.185541246,120.5665,29.824,-4.463,5.364,0.765846383,0.186534653,5.05,0.007196,0.048516,0.956699,0.034113,0.842031,0.096537,0.8613,0.9798,1.0092
3224,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_04.xyz,51,4,11,-0.056329852,3.8365,4.040176501,3,2,0,0,1,1.133956545,47.2175,29.212,-1.618,10.207,0.395512883,0.534075827,8.6645,0.027249,0.032511,0.932215,0.038458,0.844714,0.107749,0.9308,0.9908,0.9953
3225,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_04.xyz,51,4,12,-0.082566952,2.4515,4.040176501,3,2,0,0,1,1.045853148,47.2175,32.953,-3.974,9.672,0.296526055,0.640195709,7.971,0.02497,0.008368,0.927685,0.044808,0.831903,0.13763,0.9692,0.9999,1.0148
3226,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_04.xyz,51,4,13,-0.05583889,2.5355,4.040176501,3,2,0,0,1,1.056065391,47.2175,30.463,-1.568,9.945,0.620713927,0.314263497,9.002,0.041857,0.024869,0.912841,0.042854,0.828475,0.125761,0.9693,1.0032,1.03
3227,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_04.xyz,51,4,14,-0.03247907,1.4425,4.0083948,3,2,1,0,0,1.080871142,20.1165,29.246,0.741,9.646,0.619946092,0.314966493,8.7295,0.057206,0.038562,0.896655,0.043862,0.817143,0.125021,0.9523,0.9931,1.024
3228,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_04.xyz,51,4,15,-0.050312531,3.0015,4.0083948,3,2,1,0,0,1.160568057,20.1165,29.194,-0.766,7.553,0.162716801,0.794206296,5.972,0.034117,0.057008,0.922845,0.041043,0.822236,0.106494,0.8992,0.9771,1.0227
3229,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_04.xyz,51,4,16,-0.012172013,1.2475,4.0083948,3,2,1,0,0,1.092501011,20.1165,29.547,0.636,10.226,0.586935263,0.345474373,9.17,0.050185,0.043695,0.90589,0.041692,0.813857,0.123732,0.9386,0.995,1.0088
3230,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_05.xyz,51,5,4,-0.01254039,3.1725,4.016612698,3,2,0,0,1,1.103289223,62.4555,29.448,-1.19,9.786,0.719395054,0.226331117,9.0995,0.018685,0.02347,0.937816,0.041269,0.842299,0.117044,0.959,0.9949,1.0132
3231,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_05.xyz,51,5,5,-0.099549613,3.5645,4.016612698,3,2,0,0,1,1.091897186,62.4555,30.604,-2.738,9.272,0.405522002,0.523688878,7.894,0.042088,0.022313,0.915308,0.0404,0.838816,0.120962,0.9658,0.9904,1.0
3232,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_05.xyz,51,5,6,-0.06260208,3.8115,4.016612698,3,2,0,0,1,1.107944913,62.4555,28.68,-1.06,9.571,0.695956535,0.246791429,8.8435,0.04764,0.039318,0.910018,0.040106,0.832217,0.111652,0.956,1.0001,1.0154
3233,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_05.xyz,51,5,8,-0.149162504,3.8065,4.122007011,1,0,1,0,2,1.040261826,108.0005,33.95,-6.326,6.098,0.187602493,0.764584834,4.8595,-0.024419,0.010782,0.977317,0.04426,0.828489,0.137623,0.9234,1.008,1.0294
3234,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_05.xyz,51,5,11,-0.072961501,3.6105,4.023435655,3,2,0,0,1,1.118493189,51.4295,29.003,-1.183,10.45,0.480191388,0.44808623,9.092,0.030718,0.025697,0.92617,0.0409,0.839861,0.117985,0.9507,0.9952,0.9993
3235,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_05.xyz,51,5,12,-0.098286214,2.9995,4.023435655,3,2,0,0,1,1.065104662,51.4295,31.363,-2.933,9.434,0.596141615,0.336909745,8.4815,0.050851,0.010633,0.904722,0.042162,0.83466,0.134347,0.982,0.9887,1.0026
3236,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_05.xyz,51,5,13,0.002827442,4.6435,4.023435655,3,2,0,0,1,1.19932528,51.4295,25.925,0.862,9.649,0.703596228,0.240094023,8.934,0.049212,0.056082,0.913661,0.035249,0.839773,0.092179,0.9164,0.9897,1.0105
3237,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_05.xyz,51,5,14,0.008011889,2.5945,4.005173792,3,2,1,0,0,1.151270327,26.0275,27.491,1.344,9.494,0.556983358,0.373645247,8.4425,0.057058,0.055542,0.900896,0.040064,0.822704,0.107142,0.9271,0.9909,1.0183
3238,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_05.xyz,51,5,15,-0.082593174,1.3535,4.005173792,3,2,1,0,0,1.057651906,26.0275,31.723,-1.646,6.258,-0.015979546,1.021420156,4.6685,0.041616,0.020204,0.909128,0.046819,0.82153,0.136654,0.9731,0.9981,1.03
3239,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_05.xyz,51,5,16,0.022257612,2.5125,4.005173792,3,2,1,0,0,1.150237568,26.0275,27.514,1.404,10.142,0.623742852,0.311493252,9.188,0.060738,0.054921,0.899991,0.037356,0.822774,0.107587,0.9278,0.9914,1.0062
3240,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_06.xyz,51,6,4,-0.037487436,1.6985,4.066829174,3,2,0,0,1,1.039578313,58.2005,31.492,-1.759,9.546,0.707730987,0.236480759,8.8485,0.002804,0.003776,0.94951,0.04514,0.835956,0.137522,0.9831,0.9948,1.0122
3241,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_06.xyz,51,6,5,-0.075479303,3.5005,4.066829174,3,2,0,0,1,1.099694606,58.2005,30.733,-2.803,9.819,0.348813525,0.583358676,8.2205,0.027914,0.027499,0.928292,0.041501,0.835209,0.11969,0.9448,1.0002,1.006
3242,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_06.xyz,51,6,6,-0.043795217,3.4245,4.066829174,3,2,0,0,1,1.090990653,58.2005,28.906,-0.9,10.334,0.705825431,0.238144976,9.574,0.052399,0.035827,0.904635,0.040705,0.830765,0.115531,0.9567,0.9994,1.0197
3243,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_06.xyz,51,6,8,-0.144863617,3.6205,4.128877681,1,0,1,0,2,1.033779855,101.9815,33.139,-5.329,5.102,0.61622893,0.318373984,4.6125,-0.022207,0.01646,0.976382,0.043021,0.825001,0.135022,0.9183,0.9923,1.0126
3244,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_06.xyz,51,6,11,-0.072593271,3.1745,4.003906046,3,2,0,0,1,1.100815962,51.4085,30.227,-1.971,10.312,0.403025601,0.526273795,8.773,0.034778,0.02903,0.922042,0.040925,0.835171,0.118437,0.9493,0.9934,1.0001
3245,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_06.xyz,51,6,12,-0.038549527,4.5535,4.003906046,3,2,0,0,1,1.152718638,51.4085,29.541,-2.664,9.55,0.207958115,0.740697219,7.659,0.059,0.049121,0.900467,0.038547,0.830203,0.106509,0.9173,0.9912,1.0057
3246,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_06.xyz,51,6,13,-0.079908621,1.0425,4.003906046,3,2,0,0,1,0.996581295,51.4085,32.272,-1.884,8.687,0.792563601,0.164086687,8.2365,0.022426,-0.009458,0.927531,0.047282,0.831815,0.150311,1.0243,1.0081,1.0355
3247,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_06.xyz,51,6,14,0.002792738,3.5845,3.973218958,3,2,1,0,0,1.19979582,35.3855,26.156,1.689,9.118,0.661109893,0.277694566,8.3455,0.064659,0.054745,0.897384,0.036184,0.835586,0.097517,0.9296,0.9867,1.0139
3248,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_06.xyz,51,6,15,-0.05303168,3.3085,3.973218958,3,2,1,0,0,1.154986756,35.3855,29.613,-1.491,6.39,0.31799687,0.61663994,5.3005,0.048684,0.044301,0.907699,0.041581,0.829816,0.111262,0.9391,0.9933,1.0163
3249,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_06.xyz,51,6,16,0.009555996,3.0095,3.973218958,3,2,1,0,0,1.181758467,35.3855,27.276,1.144,9.658,0.646924829,0.290443473,8.8055,0.062381,0.050654,0.90047,0.035322,0.834794,0.101436,0.9336,0.9951,1.0011
3250,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_07.xyz,51,7,4,0.010854569,3.9555,3.987584296,3,2,0,0,1,1.158943883,62.0995,28.863,-1.388,8.837,0.784768587,0.170603361,8.3615,0.013956,0.03381,0.946527,0.037554,0.848978,0.103435,0.9322,0.9822,1.0007
3251,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_07.xyz,51,7,5,-0.094593248,5.0095,3.987584296,3,2,0,0,1,1.133315152,62.0995,30.124,-3.703,10.992,0.166666667,0.789473684,8.702,0.041279,0.034607,0.915608,0.040974,0.833066,0.11671,0.933,1.0038,1.0098
3252,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_07.xyz,51,7,6,-0.111373731,2.2555,3.987584296,3,2,0,0,1,1.01646723,62.0995,31.754,-2.579,9.356,0.69367251,0.24879912,8.6395,0.047124,-0.000687,0.905534,0.044804,0.836033,0.140124,1.0184,1.0002,1.0231
3253,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_07.xyz,51,7,8,-0.086451699,5.3325,4.052168901,1,0,1,0,2,1.111096449,119.8185,30.614,-4.517,5.186,0.733898959,0.213798802,4.841,0.022578,0.048724,0.937356,0.037826,0.825213,0.109591,0.8876,0.9865,1.011
3254,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_07.xyz,51,7,11,-0.099198289,2.9245,4.036112258,3,2,0,0,1,1.081804032,41.5495,30.871,-2.365,11.327,0.438333186,0.490063164,9.7365,-0.008629,0.008313,0.962826,0.043327,0.843963,0.128499,0.9478,0.9977,1.0006
3255,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_07.xyz,51,7,12,-0.071795217,3.3225,4.036112258,3,2,0,0,1,1.102886482,41.5495,31.305,-3.197,9.826,0.390799919,0.538987934,8.3295,0.026449,0.022144,0.930507,0.040781,0.839648,0.120788,0.934,0.9898,1.0029
3256,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_07.xyz,51,7,13,-0.038426681,3.2485,4.036112258,3,2,0,0,1,1.090700501,41.5495,29.161,-0.979,10.167,0.710042294,0.234464475,9.43,0.045886,0.036103,0.911063,0.040806,0.832337,0.113797,0.9488,0.9919,1.0203
3257,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/051/051_07.xyz,51,7,14,-0.018496439,2.0165,4.030762186,3,2,1,0,0,1.12106678,14.1915,27.513,1.902,10.479,0.664853517,0.274346422,9.601,0.053342,0.056422,0.901284,0.043196,0.809597,0.117313,0.9117,0.9748,1.0261
